"cp","minsplit","minbucket","maxdepth","accuracy","kappa","balanced_accuracy","precision_satisfied","recall_satisfied","f1_satisfied","specificity"
0.002,40,20,5,0.6484335839599,0.250619638621439,0.622305253623188,0.596428988108555,0.466485507246377,0.514241390688039,0.778125
0.005,40,20,5,0.653665413533835,0.257971566687459,0.625895503952569,0.601709401709402,0.458514492753623,0.511644580101755,0.793276515151515
0.01,40,20,5,0.653728070175439,0.253394161485771,0.62269227602108,0.609171522921523,0.43695652173913,0.500202283068703,0.80842803030303
0.02,40,20,5,0.667951127819549,0.27814591501615,0.632320487483531,0.66637099012099,0.419565217391304,0.503735005964108,0.845075757575758
5e-04,60,20,5,0.643107769423559,0.245170174531869,0.620394845191041,0.582288296498823,0.483876811594203,0.522901556424455,0.756912878787879
0.001,60,20,5,0.643107769423559,0.245170174531869,0.620394845191041,0.582288296498823,0.483876811594203,0.522901556424455,0.756912878787879
0.002,60,20,5,0.643107769423559,0.245170174531869,0.620394845191041,0.582288296498823,0.483876811594203,0.522901556424455,0.756912878787879
0.005,60,20,5,0.650125313283208,0.254846840264044,0.624750905797101,0.595167084377611,0.471376811594203,0.518312184443778,0.778125
0.01,60,20,5,0.651911027568922,0.254680780815275,0.624108613306983,0.6016305132066,0.457971014492754,0.511107213666855,0.790246212121212
0.02,60,20,5,0.667951127819549,0.27814591501615,0.632320487483531,0.66637099012099,0.419565217391304,0.503735005964108,0.845075757575758
5e-04,80,20,5,0.635996240601504,0.23038005991767,0.612926136363636,0.575604769499506,0.475,0.513641346411596,0.750852272727273
0.001,80,20,5,0.635996240601504,0.23038005991767,0.612926136363636,0.575604769499506,0.475,0.513641346411596,0.750852272727273
0.002,80,20,5,0.635996240601504,0.23038005991767,0.612926136363636,0.575604769499506,0.475,0.513641346411596,0.750852272727273
0.005,80,20,5,0.643013784461153,0.239764680507,0.617282196969697,0.58493810283284,0.4625,0.509769028253563,0.772064393939394
0.01,80,20,5,0.644768170426065,0.241633039346049,0.618048007246377,0.588998934259232,0.457971014492754,0.506595935471366,0.778125
0.02,80,20,5,0.667951127819549,0.27814591501615,0.632320487483531,0.66637099012099,0.419565217391304,0.503735005964108,0.845075757575758
